Time,Error,Angle
25290,4.20375,-5.847884
25402,5.973751,-2.697056
25514,4.425,-0.603781
25625,0.995625,-0.3997596
25737,4.64625,2.208202
25852,7.965,6.48141
25964,4.64625,8.549288
26076,0.995625,8.723142
26187,1.77,9.651205
26299,4.314375,12.02516
26411,1.99125,12.84299
26523,-0.774375,12.21142
26634,-3.0975,10.45279
26746,-3.76125,8.502914
26859,-2.87625,7.133971
26970,-0.553125,7.057327
27081,-4.20375,4.661941
27193,-6.969376,0.9292994
27305,-6.416251,-2.249165
27418,-2.2125,-3.005925
27529,-2.43375,-4.218019
27641,-4.314375,-6.531664
27753,-5.641875,-9.473644
27865,-4.64625,-11.7218
27977,1.659375,-10.36149
28088,1.99125,-9.302466
28200,0.6637501,-9.077945
28312,-0.0,-9.140398
28424,1.216875,-8.434662
28536,2.2125,-7.239699
28648,3.0975,-5.611288
28760,4.756876,-3.089236
28873,4.978125,-0.5722022
28985,2.2125,0.3053535
29098,5.08875,3.072472
29213,7.854375,7.239
29325,6.084375,10.14951
29436,-0.774375,9.181827
29548,-0.22125,9.078866
29659,2.43375,10.51944
29770,3.54,12.3965
29881,2.655,13.65677
29993,-3.31875,11.49072
30104,-6.526875,7.923704
30214,-6.6375,4.575346
30325,0.331875,5.325172
30436,0.553125,5.659394
30548,-5.641875,2.32154
30659,-7.854375,-1.824379
30773,-6.416251,-4.927999
30885,-4.535625,-7.032105
30996,-2.2125,-7.933834
31108,-2.765625,-9.349463
31219,-3.650625,-11.25073
31331,-0.4425,-11.20737
31442,1.216875,-10.44305
31556,1.10625,-9.888826
31668,1.659375,-9.012956
31780,2.43375,-7.728463
31892,2.2125,-6.636289
32003,3.76125,-4.627489
32115,5.199375,-1.898334
32226,1.659375,-1.355161
32338,3.650625,0.6171403
32450,8.296875,5.162652
32564,7.08,8.628173
32676,-0.0,8.033024
32787,-0.774375,7.540927
32898,2.655,9.147349
33010,4.756876,11.71951
33122,3.0975,13.14172
